event,record,side,time_seconds,trial
recurring_load_peak_candidate,sub_1,L,5.06,3
recurring_load_peak_candidate,sub_1,L,5.84,3
recurring_load_peak_candidate,sub_1,L,7.41,3
recurring_load_peak_candidate,sub_1,L,8.61,3
recurring_load_peak_candidate,sub_1,L,9.87,3
recurring_load_peak_candidate,sub_1,L,10.9,3
recurring_load_peak_candidate,sub_1,L,12.11,3
recurring_load_peak_candidate,sub_1,L,13.39,3
recurring_load_peak_candidate,sub_1,L,14.65,3
recurring_load_peak_candidate,sub_1,L,15.91,3
recurring_load_peak_candidate,sub_1,L,17.13,3
recurring_load_peak_candidate,sub_1,R,3.28,3
recurring_load_peak_candidate,sub_1,R,4.07,3
recurring_load_peak_candidate,sub_1,R,5.21,3
recurring_load_peak_candidate,sub_1,R,6.39,3
recurring_load_peak_candidate,sub_1,R,7.56,3
recurring_load_peak_candidate,sub_1,R,8.76,3
recurring_load_peak_candidate,sub_1,R,10.03,3
recurring_load_peak_candidate,sub_1,R,11.03,3
recurring_load_peak_candidate,sub_1,R,12.4,3
recurring_load_peak_candidate,sub_1,R,13.61,3
recurring_load_peak_candidate,sub_1,R,14.85,3
recurring_load_peak_candidate,sub_1,R,16.19,3
recurring_load_peak_candidate,sub_1,L,5.33,4
recurring_load_peak_candidate,sub_1,L,6.49,4
recurring_load_peak_candidate,sub_1,L,7.71,4
recurring_load_peak_candidate,sub_1,L,8.96,4
recurring_load_peak_candidate,sub_1,L,9.84,4
recurring_load_peak_candidate,sub_1,L,11.34,4
recurring_load_peak_candidate,sub_1,L,12.39,4
recurring_load_peak_candidate,sub_1,L,13.94,4
recurring_load_peak_candidate,sub_1,L,15.29,4
recurring_load_peak_candidate,sub_1,L,16.41,4
recurring_load_peak_candidate,sub_1,L,17.61,4
recurring_load_peak_candidate,sub_1,R,4.39,4
recurring_load_peak_candidate,sub_1,R,5.58,4
recurring_load_peak_candidate,sub_1,R,6.75,4
recurring_load_peak_candidate,sub_1,R,7.97,4
recurring_load_peak_candidate,sub_1,R,9.19,4
recurring_load_peak_candidate,sub_1,R,10.42,4
recurring_load_peak_candidate,sub_1,R,11.71,4
recurring_load_peak_candidate,sub_1,R,12.91,4
recurring_load_peak_candidate,sub_1,R,14.22,4
recurring_load_peak_candidate,sub_1,R,15.43,4
recurring_load_peak_candidate,sub_1,R,16.69,4
recurring_load_peak_candidate,sub_1,R,18.01,4
recurring_load_peak_candidate,sub_1,L,3.04,5
recurring_load_peak_candidate,sub_1,L,4.21,5
recurring_load_peak_candidate,sub_1,L,5.33,5
recurring_load_peak_candidate,sub_1,L,6.42,5
recurring_load_peak_candidate,sub_1,L,7.5,5
recurring_load_peak_candidate,sub_1,L,8.75,5
recurring_load_peak_candidate,sub_1,L,9.86,5
recurring_load_peak_candidate,sub_1,L,11.11,5
recurring_load_peak_candidate,sub_1,L,12.33,5
recurring_load_peak_candidate,sub_1,L,13.61,5
recurring_load_peak_candidate,sub_1,L,14.84,5
recurring_load_peak_candidate,sub_1,L,15.94,5
recurring_load_peak_candidate,sub_1,R,2.46,5
recurring_load_peak_candidate,sub_1,R,3.23,5
recurring_load_peak_candidate,sub_1,R,4.32,5
recurring_load_peak_candidate,sub_1,R,5.47,5
recurring_load_peak_candidate,sub_1,R,6.55,5
recurring_load_peak_candidate,sub_1,R,7.7,5
recurring_load_peak_candidate,sub_1,R,8.88,5
recurring_load_peak_candidate,sub_1,R,10.1,5
recurring_load_peak_candidate,sub_1,R,11.4,5
recurring_load_peak_candidate,sub_1,R,12.66,5
recurring_load_peak_candidate,sub_1,R,13.86,5
recurring_load_peak_candidate,sub_1,R,15.04,5
recurring_load_peak_candidate,sub_1,L,3.58,6
recurring_load_peak_candidate,sub_1,L,4.34,6
recurring_load_peak_candidate,sub_1,L,5.82,6
recurring_load_peak_candidate,sub_1,L,7.01,6
recurring_load_peak_candidate,sub_1,L,8.26,6
recurring_load_peak_candidate,sub_1,L,9.14,6
recurring_load_peak_candidate,sub_1,L,10.64,6
recurring_load_peak_candidate,sub_1,L,11.41,6
recurring_load_peak_candidate,sub_1,L,12.94,6
recurring_load_peak_candidate,sub_1,L,13.73,6
recurring_load_peak_candidate,sub_1,L,14.9,6
recurring_load_peak_candidate,sub_1,R,2.68,6
recurring_load_peak_candidate,sub_1,R,3.8,6
recurring_load_peak_candidate,sub_1,R,4.91,6
recurring_load_peak_candidate,sub_1,R,6.08,6
recurring_load_peak_candidate,sub_1,R,7.29,6
recurring_load_peak_candidate,sub_1,R,8.5,6
recurring_load_peak_candidate,sub_1,R,9.71,6
recurring_load_peak_candidate,sub_1,R,10.77,6
recurring_load_peak_candidate,sub_1,R,11.93,6
recurring_load_peak_candidate,sub_1,R,13.09,6
recurring_load_peak_candidate,sub_1,R,14.21,6
recurring_load_peak_candidate,sub_1,R,15.41,6
recurring_load_peak_candidate,sub_1,L,3.23,7
recurring_load_peak_candidate,sub_1,L,4.04,7
recurring_load_peak_candidate,sub_1,L,5.17,7
recurring_load_peak_candidate,sub_1,L,6.31,7
recurring_load_peak_candidate,sub_1,L,7.45,7
recurring_load_peak_candidate,sub_1,L,8.62,7
recurring_load_peak_candidate,sub_1,L,10.06,7
recurring_load_peak_candidate,sub_1,L,11.45,7
recurring_load_peak_candidate,sub_1,L,12.84,7
recurring_load_peak_candidate,sub_1,L,14.11,7
recurring_load_peak_candidate,sub_1,L,15.35,7
recurring_load_peak_candidate,sub_1,L,16.5,7
recurring_load_peak_candidate,sub_1,R,2.61,7
recurring_load_peak_candidate,sub_1,R,3.39,7
recurring_load_peak_candidate,sub_1,R,4.53,7
recurring_load_peak_candidate,sub_1,R,5.67,7
recurring_load_peak_candidate,sub_1,R,6.78,7
recurring_load_peak_candidate,sub_1,R,7.96,7
recurring_load_peak_candidate,sub_1,R,9.11,7
recurring_load_peak_candidate,sub_1,R,10.34,7
recurring_load_peak_candidate,sub_1,R,11.77,7
recurring_load_peak_candidate,sub_1,R,13.15,7
recurring_load_peak_candidate,sub_1,R,14.38,7
recurring_load_peak_candidate,sub_1,R,15.63,7
recurring_load_peak_candidate,sub_1,L,4.32,8
recurring_load_peak_candidate,sub_1,L,5.45,8
recurring_load_peak_candidate,sub_1,L,6.66,8
recurring_load_peak_candidate,sub_1,L,8.03,8
recurring_load_peak_candidate,sub_1,L,9.19,8
recurring_load_peak_candidate,sub_1,L,10.13,8
recurring_load_peak_candidate,sub_1,L,11.66,8
recurring_load_peak_candidate,sub_1,L,12.64,8
recurring_load_peak_candidate,sub_1,L,14.13,8
recurring_load_peak_candidate,sub_1,L,15.32,8
recurring_load_peak_candidate,sub_1,L,16.62,8
recurring_load_peak_candidate,sub_1,R,3.36,8
recurring_load_peak_candidate,sub_1,R,4.5,8
recurring_load_peak_candidate,sub_1,R,5.77,8
recurring_load_peak_candidate,sub_1,R,6.98,8
recurring_load_peak_candidate,sub_1,R,8.21,8
recurring_load_peak_candidate,sub_1,R,9.43,8
recurring_load_peak_candidate,sub_1,R,10.59,8
recurring_load_peak_candidate,sub_1,R,11.78,8
recurring_load_peak_candidate,sub_1,R,13.02,8
recurring_load_peak_candidate,sub_1,R,14.31,8
recurring_load_peak_candidate,sub_1,R,15.54,8
recurring_load_peak_candidate,sub_1,R,16.83,8
recurring_load_peak_candidate,sub_1,L,3.59,9
recurring_load_peak_candidate,sub_1,L,4.5,9
recurring_load_peak_candidate,sub_1,L,5.95,9
recurring_load_peak_candidate,sub_1,L,7.14,9
recurring_load_peak_candidate,sub_1,L,8.36,9
recurring_load_peak_candidate,sub_1,L,9.45,9
recurring_load_peak_candidate,sub_1,L,10.33,9
recurring_load_peak_candidate,sub_1,L,11.94,9
recurring_load_peak_candidate,sub_1,L,13.18,9
recurring_load_peak_candidate,sub_1,L,14.44,9
recurring_load_peak_candidate,sub_1,L,15.61,9
recurring_load_peak_candidate,sub_1,L,16.76,9
recurring_load_peak_candidate,sub_1,R,2.94,9
recurring_load_peak_candidate,sub_1,R,3.94,9
recurring_load_peak_candidate,sub_1,R,4.96,9
recurring_load_peak_candidate,sub_1,R,6.15,9
recurring_load_peak_candidate,sub_1,R,7.29,9
recurring_load_peak_candidate,sub_1,R,8.5,9
recurring_load_peak_candidate,sub_1,R,9.66,9
recurring_load_peak_candidate,sub_1,R,10.94,9
recurring_load_peak_candidate,sub_1,R,12.16,9
recurring_load_peak_candidate,sub_1,R,13.45,9
recurring_load_peak_candidate,sub_1,R,14.7,9
recurring_load_peak_candidate,sub_1,R,15.93,9
recurring_load_peak_candidate,sub_1,L,4.27,10
recurring_load_peak_candidate,sub_1,L,5.32,10
recurring_load_peak_candidate,sub_1,L,6.54,10
recurring_load_peak_candidate,sub_1,L,7.69,10
recurring_load_peak_candidate,sub_1,L,8.86,10
recurring_load_peak_candidate,sub_1,L,9.74,10
recurring_load_peak_candidate,sub_1,L,11.32,10
recurring_load_peak_candidate,sub_1,L,12.49,10
recurring_load_peak_candidate,sub_1,L,13.52,10
recurring_load_peak_candidate,sub_1,L,14.46,10
recurring_load_peak_candidate,sub_1,L,15.65,10
recurring_load_peak_candidate,sub_1,R,3.3,10
recurring_load_peak_candidate,sub_1,R,4.48,10
recurring_load_peak_candidate,sub_1,R,5.64,10
recurring_load_peak_candidate,sub_1,R,6.78,10
recurring_load_peak_candidate,sub_1,R,7.96,10
recurring_load_peak_candidate,sub_1,R,9.14,10
recurring_load_peak_candidate,sub_1,R,10.33,10
recurring_load_peak_candidate,sub_1,R,11.52,10
recurring_load_peak_candidate,sub_1,R,12.68,10
recurring_load_peak_candidate,sub_1,R,13.81,10
recurring_load_peak_candidate,sub_1,R,14.96,10
recurring_load_peak_candidate,sub_1,R,16.17,10
recurring_load_peak_candidate,sub_1,L,2.5,11
recurring_load_peak_candidate,sub_1,L,3.63,11
recurring_load_peak_candidate,sub_1,L,4.36,11
recurring_load_peak_candidate,sub_1,L,5.53,11
recurring_load_peak_candidate,sub_1,L,7.02,11
recurring_load_peak_candidate,sub_1,L,8.19,11
recurring_load_peak_candidate,sub_1,L,8.94,11
recurring_load_peak_candidate,sub_1,L,10.52,11
recurring_load_peak_candidate,sub_1,L,11.82,11
recurring_load_peak_candidate,sub_1,L,13.03,11
recurring_load_peak_candidate,sub_1,L,14.19,11
recurring_load_peak_candidate,sub_1,L,15.35,11
recurring_load_peak_candidate,sub_1,R,1.81,11
recurring_load_peak_candidate,sub_1,R,2.67,11
recurring_load_peak_candidate,sub_1,R,3.76,11
recurring_load_peak_candidate,sub_1,R,4.88,11
recurring_load_peak_candidate,sub_1,R,6.05,11
recurring_load_peak_candidate,sub_1,R,7.2,11
recurring_load_peak_candidate,sub_1,R,8.31,11
recurring_load_peak_candidate,sub_1,R,9.4,11
recurring_load_peak_candidate,sub_1,R,10.8,11
recurring_load_peak_candidate,sub_1,R,12.09,11
recurring_load_peak_candidate,sub_1,R,13.33,11
recurring_load_peak_candidate,sub_1,R,14.43,11
recurring_load_peak_candidate,sub_1,L,3.76,12
recurring_load_peak_candidate,sub_1,L,4.93,12
recurring_load_peak_candidate,sub_1,L,6.04,12
recurring_load_peak_candidate,sub_1,L,7.16,12
recurring_load_peak_candidate,sub_1,L,8.15,12
recurring_load_peak_candidate,sub_1,L,9.56,12
recurring_load_peak_candidate,sub_1,L,10.79,12
recurring_load_peak_candidate,sub_1,L,11.99,12
recurring_load_peak_candidate,sub_1,L,12.83,12
recurring_load_peak_candidate,sub_1,L,14.03,12
recurring_load_peak_candidate,sub_1,L,15.22,12
recurring_load_peak_candidate,sub_1,R,2.79,12
recurring_load_peak_candidate,sub_1,R,3.91,12
recurring_load_peak_candidate,sub_1,R,5.07,12
recurring_load_peak_candidate,sub_1,R,6.32,12
recurring_load_peak_candidate,sub_1,R,7.48,12
recurring_load_peak_candidate,sub_1,R,8.65,12
recurring_load_peak_candidate,sub_1,R,9.87,12
recurring_load_peak_candidate,sub_1,R,10.98,12
recurring_load_peak_candidate,sub_1,R,12.11,12
recurring_load_peak_candidate,sub_1,R,13.33,12
recurring_load_peak_candidate,sub_1,R,14.48,12
recurring_load_peak_candidate,sub_1,R,15.7,12
recurring_load_peak_candidate,sub_1,L,3.93,13
recurring_load_peak_candidate,sub_1,L,5.38,13
recurring_load_peak_candidate,sub_1,L,6.47,13
recurring_load_peak_candidate,sub_1,L,7.75,13
recurring_load_peak_candidate,sub_1,L,8.97,13
recurring_load_peak_candidate,sub_1,L,10.13,13
recurring_load_peak_candidate,sub_1,L,11.16,13
recurring_load_peak_candidate,sub_1,L,12.63,13
recurring_load_peak_candidate,sub_1,L,13.88,13
recurring_load_peak_candidate,sub_1,L,15.09,13
recurring_load_peak_candidate,sub_1,L,16.31,13
recurring_load_peak_candidate,sub_1,L,17.53,13
recurring_load_peak_candidate,sub_1,R,3.46,13
recurring_load_peak_candidate,sub_1,R,4.33,13
recurring_load_peak_candidate,sub_1,R,5.5,13
recurring_load_peak_candidate,sub_1,R,6.7,13
recurring_load_peak_candidate,sub_1,R,7.91,13
recurring_load_peak_candidate,sub_1,R,9.1,13
recurring_load_peak_candidate,sub_1,R,10.27,13
recurring_load_peak_candidate,sub_1,R,11.54,13
recurring_load_peak_candidate,sub_1,R,12.89,13
recurring_load_peak_candidate,sub_1,R,14.17,13
recurring_load_peak_candidate,sub_1,R,15.36,13
recurring_load_peak_candidate,sub_1,R,16.59,13
recurring_load_peak_candidate,sub_1,L,3.16,14
recurring_load_peak_candidate,sub_1,L,4.59,14
recurring_load_peak_candidate,sub_1,L,5.75,14
recurring_load_peak_candidate,sub_1,L,6.96,14
recurring_load_peak_candidate,sub_1,L,8.15,14
recurring_load_peak_candidate,sub_1,L,9.13,14
recurring_load_peak_candidate,sub_1,L,10.33,14
recurring_load_peak_candidate,sub_1,L,11.85,14
recurring_load_peak_candidate,sub_1,L,12.74,14
recurring_load_peak_candidate,sub_1,L,13.99,14
recurring_load_peak_candidate,sub_1,L,15.23,14
recurring_load_peak_candidate,sub_1,R,2.53,14
recurring_load_peak_candidate,sub_1,R,3.69,14
recurring_load_peak_candidate,sub_1,R,4.86,14
recurring_load_peak_candidate,sub_1,R,6.07,14
recurring_load_peak_candidate,sub_1,R,7.27,14
recurring_load_peak_candidate,sub_1,R,8.49,14
recurring_load_peak_candidate,sub_1,R,9.7,14
recurring_load_peak_candidate,sub_1,R,10.85,14
recurring_load_peak_candidate,sub_1,R,12.07,14
recurring_load_peak_candidate,sub_1,R,13.27,14
recurring_load_peak_candidate,sub_1,R,14.49,14
recurring_load_peak_candidate,sub_1,R,15.72,14
recurring_load_peak_candidate,sub_1,L,3.58,15
recurring_load_peak_candidate,sub_1,L,4.8,15
recurring_load_peak_candidate,sub_1,L,6.15,15
recurring_load_peak_candidate,sub_1,L,7.0,15
recurring_load_peak_candidate,sub_1,L,8.18,15
recurring_load_peak_candidate,sub_1,L,9.34,15
recurring_load_peak_candidate,sub_1,L,10.99,15
recurring_load_peak_candidate,sub_1,L,12.28,15
recurring_load_peak_candidate,sub_1,L,13.51,15
recurring_load_peak_candidate,sub_1,L,14.66,15
recurring_load_peak_candidate,sub_1,L,15.89,15
recurring_load_peak_candidate,sub_1,L,17.09,15
recurring_load_peak_candidate,sub_1,R,3.28,15
recurring_load_peak_candidate,sub_1,R,4.17,15
recurring_load_peak_candidate,sub_1,R,5.23,15
recurring_load_peak_candidate,sub_1,R,6.34,15
recurring_load_peak_candidate,sub_1,R,7.49,15
recurring_load_peak_candidate,sub_1,R,8.67,15
recurring_load_peak_candidate,sub_1,R,9.86,15
recurring_load_peak_candidate,sub_1,R,11.3,15
recurring_load_peak_candidate,sub_1,R,12.5,15
recurring_load_peak_candidate,sub_1,R,13.77,15
recurring_load_peak_candidate,sub_1,R,14.93,15
recurring_load_peak_candidate,sub_1,R,16.15,15
recurring_load_peak_candidate,sub_1,L,3.44,16
recurring_load_peak_candidate,sub_1,L,4.28,16
recurring_load_peak_candidate,sub_1,L,5.48,16
recurring_load_peak_candidate,sub_1,L,7.1,16
recurring_load_peak_candidate,sub_1,L,8.3,16
recurring_load_peak_candidate,sub_1,L,9.49,16
recurring_load_peak_candidate,sub_1,L,10.91,16
recurring_load_peak_candidate,sub_1,L,11.69,16
recurring_load_peak_candidate,sub_1,L,12.85,16
recurring_load_peak_candidate,sub_1,L,14.34,16
recurring_load_peak_candidate,sub_1,L,15.21,16
recurring_load_peak_candidate,sub_1,R,2.64,16
recurring_load_peak_candidate,sub_1,R,3.72,16
recurring_load_peak_candidate,sub_1,R,4.77,16
recurring_load_peak_candidate,sub_1,R,6.0,16
recurring_load_peak_candidate,sub_1,R,7.29,16
recurring_load_peak_candidate,sub_1,R,8.63,16
recurring_load_peak_candidate,sub_1,R,9.84,16
recurring_load_peak_candidate,sub_1,R,11.03,16
recurring_load_peak_candidate,sub_1,R,12.17,16
recurring_load_peak_candidate,sub_1,R,13.36,16
recurring_load_peak_candidate,sub_1,R,14.48,16
recurring_load_peak_candidate,sub_1,R,15.65,16
recurring_load_peak_candidate,sub_1,L,7.3,17
recurring_load_peak_candidate,sub_1,L,8.08,17
recurring_load_peak_candidate,sub_1,L,9.18,17
recurring_load_peak_candidate,sub_1,L,10.66,17
recurring_load_peak_candidate,sub_1,L,11.46,17
recurring_load_peak_candidate,sub_1,L,12.89,17
recurring_load_peak_candidate,sub_1,L,13.95,17
recurring_load_peak_candidate,sub_1,L,15.46,17
recurring_load_peak_candidate,sub_1,L,16.79,17
recurring_load_peak_candidate,sub_1,L,17.96,17
recurring_load_peak_candidate,sub_1,L,19.28,17
recurring_load_peak_candidate,sub_1,L,20.44,17
recurring_load_peak_candidate,sub_1,R,7.46,17
recurring_load_peak_candidate,sub_1,R,8.55,17
recurring_load_peak_candidate,sub_1,R,9.68,17
recurring_load_peak_candidate,sub_1,R,10.81,17
recurring_load_peak_candidate,sub_1,R,11.97,17
recurring_load_peak_candidate,sub_1,R,13.02,17
recurring_load_peak_candidate,sub_1,R,14.43,17
recurring_load_peak_candidate,sub_1,R,15.79,17
recurring_load_peak_candidate,sub_1,R,17.07,17
recurring_load_peak_candidate,sub_1,R,18.31,17
recurring_load_peak_candidate,sub_1,R,19.56,17
recurring_load_peak_candidate,sub_1,L,3.36,18
recurring_load_peak_candidate,sub_1,L,4.59,18
recurring_load_peak_candidate,sub_1,L,5.71,18
recurring_load_peak_candidate,sub_1,L,6.62,18
recurring_load_peak_candidate,sub_1,L,8.1,18
recurring_load_peak_candidate,sub_1,L,8.98,18
recurring_load_peak_candidate,sub_1,L,10.56,18
recurring_load_peak_candidate,sub_1,L,11.72,18
recurring_load_peak_candidate,sub_1,L,12.54,18
recurring_load_peak_candidate,sub_1,L,14.14,18
recurring_load_peak_candidate,sub_1,L,15.41,18
recurring_load_peak_candidate,sub_1,R,2.47,18
recurring_load_peak_candidate,sub_1,R,3.68,18
recurring_load_peak_candidate,sub_1,R,4.84,18
recurring_load_peak_candidate,sub_1,R,6.02,18
recurring_load_peak_candidate,sub_1,R,7.16,18
recurring_load_peak_candidate,sub_1,R,8.36,18
recurring_load_peak_candidate,sub_1,R,9.57,18
recurring_load_peak_candidate,sub_1,R,10.71,18
recurring_load_peak_candidate,sub_1,R,11.88,18
recurring_load_peak_candidate,sub_1,R,13.02,18
recurring_load_peak_candidate,sub_1,R,14.33,18
recurring_load_peak_candidate,sub_1,R,15.56,18
recurring_load_peak_candidate,sub_1,L,2.89,19
recurring_load_peak_candidate,sub_1,L,4.47,19
recurring_load_peak_candidate,sub_1,L,5.58,19
recurring_load_peak_candidate,sub_1,L,6.38,19
recurring_load_peak_candidate,sub_1,L,7.79,19
recurring_load_peak_candidate,sub_1,L,8.9,19
recurring_load_peak_candidate,sub_1,L,9.99,19
recurring_load_peak_candidate,sub_1,L,11.38,19
recurring_load_peak_candidate,sub_1,L,12.65,19
recurring_load_peak_candidate,sub_1,L,13.93,19
recurring_load_peak_candidate,sub_1,L,15.14,19
recurring_load_peak_candidate,sub_1,R,3.5,19
recurring_load_peak_candidate,sub_1,R,4.65,19
recurring_load_peak_candidate,sub_1,R,5.73,19
recurring_load_peak_candidate,sub_1,R,6.83,19
recurring_load_peak_candidate,sub_1,R,7.94,19
recurring_load_peak_candidate,sub_1,R,9.05,19
recurring_load_peak_candidate,sub_1,R,10.27,19
recurring_load_peak_candidate,sub_1,R,11.66,19
recurring_load_peak_candidate,sub_1,R,12.96,19
recurring_load_peak_candidate,sub_1,R,14.25,19
recurring_load_peak_candidate,sub_1,R,15.36,19
recurring_load_peak_candidate,sub_1,L,3.82,20
recurring_load_peak_candidate,sub_1,L,4.91,20
recurring_load_peak_candidate,sub_1,L,6.16,20
recurring_load_peak_candidate,sub_1,L,7.04,20
recurring_load_peak_candidate,sub_1,L,8.51,20
recurring_load_peak_candidate,sub_1,L,9.41,20
recurring_load_peak_candidate,sub_1,L,10.71,20
recurring_load_peak_candidate,sub_1,L,11.79,20
recurring_load_peak_candidate,sub_1,L,13.01,20
recurring_load_peak_candidate,sub_1,L,14.55,20
recurring_load_peak_candidate,sub_1,L,15.63,20
recurring_load_peak_candidate,sub_1,R,2.84,20
recurring_load_peak_candidate,sub_1,R,4.09,20
recurring_load_peak_candidate,sub_1,R,5.23,20
recurring_load_peak_candidate,sub_1,R,6.43,20
recurring_load_peak_candidate,sub_1,R,7.6,20
recurring_load_peak_candidate,sub_1,R,8.78,20
recurring_load_peak_candidate,sub_1,R,9.94,20
recurring_load_peak_candidate,sub_1,R,11.07,20
recurring_load_peak_candidate,sub_1,R,12.32,20
recurring_load_peak_candidate,sub_1,R,13.51,20
recurring_load_peak_candidate,sub_1,R,14.76,20
recurring_load_peak_candidate,sub_1,R,15.97,20
recurring_load_peak_candidate,sub_21,L,4.23,1
recurring_load_peak_candidate,sub_21,L,5.34,1
recurring_load_peak_candidate,sub_21,L,6.12,1
recurring_load_peak_candidate,sub_21,L,7.27,1
recurring_load_peak_candidate,sub_21,L,8.79,1
recurring_load_peak_candidate,sub_21,L,9.6,1
recurring_load_peak_candidate,sub_21,L,11.07,1
recurring_load_peak_candidate,sub_21,L,12.49,1
recurring_load_peak_candidate,sub_21,L,13.67,1
recurring_load_peak_candidate,sub_21,L,15.01,1
recurring_load_peak_candidate,sub_21,L,16.25,1
recurring_load_peak_candidate,sub_21,R,3.32,1
recurring_load_peak_candidate,sub_21,R,4.4,1
recurring_load_peak_candidate,sub_21,R,5.51,1
recurring_load_peak_candidate,sub_21,R,6.62,1
recurring_load_peak_candidate,sub_21,R,7.78,1
recurring_load_peak_candidate,sub_21,R,8.96,1
recurring_load_peak_candidate,sub_21,R,10.11,1
recurring_load_peak_candidate,sub_21,R,11.46,1
recurring_load_peak_candidate,sub_21,R,12.73,1
recurring_load_peak_candidate,sub_21,R,13.97,1
recurring_load_peak_candidate,sub_21,R,15.2,1
recurring_load_peak_candidate,sub_21,R,16.38,1
recurring_load_peak_candidate,sub_21,L,2.87,2
recurring_load_peak_candidate,sub_21,L,4.43,2
recurring_load_peak_candidate,sub_21,L,5.58,2
recurring_load_peak_candidate,sub_21,L,6.7,2
recurring_load_peak_candidate,sub_21,L,7.88,2
recurring_load_peak_candidate,sub_21,L,9.11,2
recurring_load_peak_candidate,sub_21,L,10.27,2
recurring_load_peak_candidate,sub_21,L,11.12,2
recurring_load_peak_candidate,sub_21,L,12.77,2
recurring_load_peak_candidate,sub_21,L,14.01,2
recurring_load_peak_candidate,sub_21,L,14.86,2
recurring_load_peak_candidate,sub_21,L,16.39,2
recurring_load_peak_candidate,sub_21,R,3.5,2
recurring_load_peak_candidate,sub_21,R,4.61,2
recurring_load_peak_candidate,sub_21,R,5.76,2
recurring_load_peak_candidate,sub_21,R,6.94,2
recurring_load_peak_candidate,sub_21,R,8.13,2
recurring_load_peak_candidate,sub_21,R,9.3,2
recurring_load_peak_candidate,sub_21,R,10.39,2
recurring_load_peak_candidate,sub_21,R,11.7,2
recurring_load_peak_candidate,sub_21,R,12.93,2
recurring_load_peak_candidate,sub_21,R,14.19,2
recurring_load_peak_candidate,sub_21,R,15.37,2
recurring_load_peak_candidate,sub_21,L,3.95,3
recurring_load_peak_candidate,sub_21,L,5.11,3
recurring_load_peak_candidate,sub_21,L,6.63,3
recurring_load_peak_candidate,sub_21,L,7.48,3
recurring_load_peak_candidate,sub_21,L,9.07,3
recurring_load_peak_candidate,sub_21,L,9.91,3
recurring_load_peak_candidate,sub_21,L,11.3,3
recurring_load_peak_candidate,sub_21,L,12.5,3
recurring_load_peak_candidate,sub_21,L,13.7,3
recurring_load_peak_candidate,sub_21,L,14.94,3
recurring_load_peak_candidate,sub_21,L,16.34,3
recurring_load_peak_candidate,sub_21,L,17.24,3
recurring_load_peak_candidate,sub_21,R,3.27,3
recurring_load_peak_candidate,sub_21,R,4.56,3
recurring_load_peak_candidate,sub_21,R,5.67,3
recurring_load_peak_candidate,sub_21,R,6.83,3
recurring_load_peak_candidate,sub_21,R,8.01,3
recurring_load_peak_candidate,sub_21,R,9.3,3
recurring_load_peak_candidate,sub_21,R,10.4,3
recurring_load_peak_candidate,sub_21,R,11.54,3
recurring_load_peak_candidate,sub_21,R,12.81,3
recurring_load_peak_candidate,sub_21,R,14.05,3
recurring_load_peak_candidate,sub_21,R,15.34,3
recurring_load_peak_candidate,sub_21,R,16.59,3
