alternative_transition_end_seconds,alternative_transition_start_seconds,boundary_method,complete_six_phase,duration_seconds,excluded_incomplete_cycles,flags,gi_end_seconds,gt_start_seconds,imputed_signal_values,load_peaks_left,load_peaks_right,onset_seconds,phase_count,png,quality_json,record,reference_limb,remaining_missing_signal_values,segmented_csv,sequence_assumption,side,slt_end_seconds,slt_start_seconds,status,transition_improvement,transition_support,trial,view_mode
11.07,6.22,start trigger to FMG file/epoch end,True,27.91,0,All events provisional; pressure extrema are not heel-strike labels; SLT timing ambiguous; terminal bilateral peak mismatch; reconstructed values can affect boundaries; absent phases are not invented; F start inferred from cross-record trigger clock calibration; No end trigger: window ends at observed FMG file/epoch end; ending may be incomplete,3.32,16.43,8228,13,12,2.9,6,Rishabh_6/trial_01_l_complete.png,"{""F"": {""missing"": false, ""coverage_fraction"": 0.8667621776504298, ""gaps_over_100ms"": 9, ""repeated_reversed_timestamps"": 159, ""excluded_timestamp_outliers"": 0, ""invalid_rows"": 27, ""excluded_source_value_indices"": [], ""source"": ""dataset\\Sub06_H\\Rishabh_6"", ""source_start"": 875.0800000000002, ""source_end"": 902.99}, ""L"": {""missing"": false, ""coverage_fraction"": 0.6407593123209169, ""gaps_over_100ms"": 2, ""repeated_reversed_timestamps"": 0, ""excluded_timestamp_outliers"": 0, ""invalid_rows"": 6, ""excluded_source_value_indices"": [], ""source"": ""dataset\\Sub06_H\\Rishabh_6L"", ""source_start"": 1832.18, ""source_end"": 1860.09}, ""R"": {""missing"": false, ""coverage_fraction"": 0.951647564469914, ""gaps_over_100ms"": 5, ""repeated_reversed_timestamps"": 0, ""excluded_timestamp_outliers"": 1, ""invalid_rows"": 6, ""excluded_source_value_indices"": [2519], ""source"": ""dataset\\Sub06_H\\Rishabh_6R"", ""source_start"": 1842.55, ""source_end"": 1870.4599999999998}}",Rishabh_6,L,0,segmented_data\Rishabh_6\trial_01_l_segmented.csv,"QS-GI-SSSW-SLT-SSLW-GT; short-to-long requested, not verified",L,9.79,8.56,model-assisted provisional six-phase fit,0.3197,weak/ambiguous pattern evidence,1,model_completed
11.07,6.22,start trigger to FMG file/epoch end,True,27.91,0,All events provisional; pressure extrema are not heel-strike labels; SLT timing ambiguous; terminal bilateral peak mismatch; reconstructed values can affect boundaries; absent phases are not invented; F start inferred from cross-record trigger clock calibration; No end trigger: window ends at observed FMG file/epoch end; ending may be incomplete,3.32,16.43,8228,13,12,2.9,6,Rishabh_6/trial_01_r_complete.png,"{""F"": {""missing"": false, ""coverage_fraction"": 0.8667621776504298, ""gaps_over_100ms"": 9, ""repeated_reversed_timestamps"": 159, ""excluded_timestamp_outliers"": 0, ""invalid_rows"": 27, ""excluded_source_value_indices"": [], ""source"": ""dataset\\Sub06_H\\Rishabh_6"", ""source_start"": 875.0800000000002, ""source_end"": 902.99}, ""L"": {""missing"": false, ""coverage_fraction"": 0.6407593123209169, ""gaps_over_100ms"": 2, ""repeated_reversed_timestamps"": 0, ""excluded_timestamp_outliers"": 0, ""invalid_rows"": 6, ""excluded_source_value_indices"": [], ""source"": ""dataset\\Sub06_H\\Rishabh_6L"", ""source_start"": 1832.18, ""source_end"": 1860.09}, ""R"": {""missing"": false, ""coverage_fraction"": 0.951647564469914, ""gaps_over_100ms"": 5, ""repeated_reversed_timestamps"": 0, ""excluded_timestamp_outliers"": 1, ""invalid_rows"": 6, ""excluded_source_value_indices"": [2519], ""source"": ""dataset\\Sub06_H\\Rishabh_6R"", ""source_start"": 1842.55, ""source_end"": 1870.4599999999998}}",Rishabh_6,L,0,segmented_data\Rishabh_6\trial_01_r_segmented.csv,"QS-GI-SSSW-SLT-SSLW-GT; short-to-long requested, not verified",R,9.79,8.56,model-assisted provisional six-phase fit,0.3197,weak/ambiguous pattern evidence,1,model_completed
10.91,9.32,start trigger to FMG file/epoch end,True,23.67,0,All events provisional; pressure extrema are not heel-strike labels; reconstructed values can affect boundaries; absent phases are not invented; No end trigger: window ends at observed FMG file/epoch end; ending may be incomplete,2.94,16.08,4586,12,12,2.51,6,Rishabh_7/trial_01_l_complete.png,"{""F"": {""missing"": false, ""coverage_fraction"": 0.9054054054054054, ""gaps_over_100ms"": 5, ""repeated_reversed_timestamps"": 128, ""excluded_timestamp_outliers"": 0, ""invalid_rows"": 9, ""excluded_source_value_indices"": [], ""source"": ""dataset\\Sub06_H\\Rishabh_7"", ""source_start"": 956.53, ""source_end"": 980.2}, ""L"": {""missing"": false, ""coverage_fraction"": 0.7884290540540541, ""gaps_over_100ms"": 2, ""repeated_reversed_timestamps"": 0, ""excluded_timestamp_outliers"": 0, ""invalid_rows"": 12, ""excluded_source_value_indices"": [], ""source"": ""dataset\\Sub06_H\\Rishabh_7L"", ""source_start"": 1913.64, ""source_end"": 1937.3100000000002}, ""R"": {""missing"": false, ""coverage_fraction"": 1.0, ""gaps_over_100ms"": 0, ""repeated_reversed_timestamps"": 0, ""excluded_timestamp_outliers"": 0, ""invalid_rows"": 5, ""excluded_source_value_indices"": [], ""source"": ""dataset\\Sub06_H\\Rishabh_7R"", ""source_start"": 1924.0, ""source_end"": 1947.67}}",Rishabh_7,L,0,segmented_data\Rishabh_7\trial_01_l_segmented.csv,"QS-GI-SSSW-SLT-SSLW-GT; short-to-long requested, not verified",L,10.91,9.32,model-assisted provisional six-phase fit,0.3942,moderate pattern evidence,1,model_completed
10.91,9.32,start trigger to FMG file/epoch end,True,23.67,0,All events provisional; pressure extrema are not heel-strike labels; reconstructed values can affect boundaries; absent phases are not invented; No end trigger: window ends at observed FMG file/epoch end; ending may be incomplete,2.94,16.08,4586,12,12,2.51,6,Rishabh_7/trial_01_r_complete.png,"{""F"": {""missing"": false, ""coverage_fraction"": 0.9054054054054054, ""gaps_over_100ms"": 5, ""repeated_reversed_timestamps"": 128, ""excluded_timestamp_outliers"": 0, ""invalid_rows"": 9, ""excluded_source_value_indices"": [], ""source"": ""dataset\\Sub06_H\\Rishabh_7"", ""source_start"": 956.53, ""source_end"": 980.2}, ""L"": {""missing"": false, ""coverage_fraction"": 0.7884290540540541, ""gaps_over_100ms"": 2, ""repeated_reversed_timestamps"": 0, ""excluded_timestamp_outliers"": 0, ""invalid_rows"": 12, ""excluded_source_value_indices"": [], ""source"": ""dataset\\Sub06_H\\Rishabh_7L"", ""source_start"": 1913.64, ""source_end"": 1937.3100000000002}, ""R"": {""missing"": false, ""coverage_fraction"": 1.0, ""gaps_over_100ms"": 0, ""repeated_reversed_timestamps"": 0, ""excluded_timestamp_outliers"": 0, ""invalid_rows"": 5, ""excluded_source_value_indices"": [], ""source"": ""dataset\\Sub06_H\\Rishabh_7R"", ""source_start"": 1924.0, ""source_end"": 1947.67}}",Rishabh_7,L,0,segmented_data\Rishabh_7\trial_01_r_segmented.csv,"QS-GI-SSSW-SLT-SSLW-GT; short-to-long requested, not verified",R,10.91,9.32,model-assisted provisional six-phase fit,0.3942,moderate pattern evidence,1,model_completed
12.8,9.16,start trigger to FMG file/epoch end,True,31.16,0,All events provisional; pressure extrema are not heel-strike labels; SLT timing ambiguous; terminal bilateral peak mismatch; reconstructed values can affect boundaries; absent phases are not invented; F start inferred from cross-record trigger clock calibration; No end trigger: window ends at observed FMG file/epoch end; ending may be incomplete,4.27,16.94,27232,11,13,3.81,6,Rishabh_8/trial_01_l_complete.png,"{""F"": {""missing"": false, ""coverage_fraction"": 0.5245428296438883, ""gaps_over_100ms"": 30, ""repeated_reversed_timestamps"": 95, ""excluded_timestamp_outliers"": 0, ""invalid_rows"": 48, ""excluded_source_value_indices"": [], ""source"": ""dataset\\Sub06_H\\Rishabh_8"", ""source_start"": 1030.5200000000002, ""source_end"": 1061.68}, ""L"": {""missing"": false, ""coverage_fraction"": 0.5514918190567853, ""gaps_over_100ms"": 0, ""repeated_reversed_timestamps"": 0, ""excluded_timestamp_outliers"": 0, ""invalid_rows"": 3, ""excluded_source_value_indices"": [], ""source"": ""dataset\\Sub06_H\\Rishabh_8L"", ""source_start"": 1987.63, ""source_end"": 2018.79}, ""R"": {""missing"": false, ""coverage_fraction"": 0.8838626884825153, ""gaps_over_100ms"": 8, ""repeated_reversed_timestamps"": 1, ""excluded_timestamp_outliers"": 2, ""invalid_rows"": 6, ""excluded_source_value_indices"": [2590, 2681], ""source"": ""dataset\\Sub06_H\\Rishabh_8R"", ""source_start"": 1997.99, ""source_end"": 2029.1499999999999}}",Rishabh_8,R,0,segmented_data\Rishabh_8\trial_01_l_segmented.csv,"QS-GI-SSSW-SLT-SSLW-GT; short-to-long requested, not verified",L,12.8,11.59,model-assisted provisional six-phase fit,0.3711,weak/ambiguous pattern evidence,1,model_completed
12.8,9.16,start trigger to FMG file/epoch end,True,31.16,0,All events provisional; pressure extrema are not heel-strike labels; SLT timing ambiguous; terminal bilateral peak mismatch; reconstructed values can affect boundaries; absent phases are not invented; F start inferred from cross-record trigger clock calibration; No end trigger: window ends at observed FMG file/epoch end; ending may be incomplete,4.27,16.94,27232,11,13,3.81,6,Rishabh_8/trial_01_r_complete.png,"{""F"": {""missing"": false, ""coverage_fraction"": 0.5245428296438883, ""gaps_over_100ms"": 30, ""repeated_reversed_timestamps"": 95, ""excluded_timestamp_outliers"": 0, ""invalid_rows"": 48, ""excluded_source_value_indices"": [], ""source"": ""dataset\\Sub06_H\\Rishabh_8"", ""source_start"": 1030.5200000000002, ""source_end"": 1061.68}, ""L"": {""missing"": false, ""coverage_fraction"": 0.5514918190567853, ""gaps_over_100ms"": 0, ""repeated_reversed_timestamps"": 0, ""excluded_timestamp_outliers"": 0, ""invalid_rows"": 3, ""excluded_source_value_indices"": [], ""source"": ""dataset\\Sub06_H\\Rishabh_8L"", ""source_start"": 1987.63, ""source_end"": 2018.79}, ""R"": {""missing"": false, ""coverage_fraction"": 0.8838626884825153, ""gaps_over_100ms"": 8, ""repeated_reversed_timestamps"": 1, ""excluded_timestamp_outliers"": 2, ""invalid_rows"": 6, ""excluded_source_value_indices"": [2590, 2681], ""source"": ""dataset\\Sub06_H\\Rishabh_8R"", ""source_start"": 1997.99, ""source_end"": 2029.1499999999999}}",Rishabh_8,R,0,segmented_data\Rishabh_8\trial_01_r_segmented.csv,"QS-GI-SSSW-SLT-SSLW-GT; short-to-long requested, not verified",R,12.8,11.59,model-assisted provisional six-phase fit,0.3711,weak/ambiguous pattern evidence,1,model_completed
12.28,6.27,start trigger to FMG file/epoch end,True,25.650000000000002,0,All events provisional; pressure extrema are not heel-strike labels; SLT timing ambiguous; reconstructed values can affect boundaries; absent phases are not invented; L start inferred from cross-record trigger clock calibration; No end trigger: window ends at observed FMG file/epoch end; ending may be incomplete,3.56,16.58,9646,12,12,3.38,6,Rishabh_9/trial_01_l_complete.png,"{""F"": {""missing"": false, ""coverage_fraction"": 0.798908807482463, ""gaps_over_100ms"": 13, ""repeated_reversed_timestamps"": 124, ""excluded_timestamp_outliers"": 0, ""invalid_rows"": 24, ""excluded_source_value_indices"": [], ""source"": ""dataset\\Sub06_H\\Rishabh_9"", ""source_start"": 1114.99, ""source_end"": 1140.64}, ""L"": {""missing"": false, ""coverage_fraction"": 0.7291504286827748, ""gaps_over_100ms"": 2, ""repeated_reversed_timestamps"": 0, ""excluded_timestamp_outliers"": 0, ""invalid_rows"": 6, ""excluded_source_value_indices"": [], ""source"": ""dataset\\Sub06_H\\Rishabh_9L"", ""source_start"": 2072.09, ""source_end"": 2097.7400000000002}, ""R"": {""missing"": false, ""coverage_fraction"": 1.0, ""gaps_over_100ms"": 0, ""repeated_reversed_timestamps"": 0, ""excluded_timestamp_outliers"": 0, ""invalid_rows"": 2, ""excluded_source_value_indices"": [], ""source"": ""dataset\\Sub06_H\\Rishabh_9R"", ""source_start"": 2082.46, ""source_end"": 2108.11}}",Rishabh_9,L,0,segmented_data\Rishabh_9\trial_01_l_segmented.csv,"QS-GI-SSSW-SLT-SSLW-GT; short-to-long requested, not verified",L,11.03,9.81,model-assisted provisional six-phase fit,0.3181,weak/ambiguous pattern evidence,1,model_completed
12.28,6.27,start trigger to FMG file/epoch end,True,25.650000000000002,0,All events provisional; pressure extrema are not heel-strike labels; SLT timing ambiguous; reconstructed values can affect boundaries; absent phases are not invented; L start inferred from cross-record trigger clock calibration; No end trigger: window ends at observed FMG file/epoch end; ending may be incomplete,3.56,16.58,9646,12,12,3.38,6,Rishabh_9/trial_01_r_complete.png,"{""F"": {""missing"": false, ""coverage_fraction"": 0.798908807482463, ""gaps_over_100ms"": 13, ""repeated_reversed_timestamps"": 124, ""excluded_timestamp_outliers"": 0, ""invalid_rows"": 24, ""excluded_source_value_indices"": [], ""source"": ""dataset\\Sub06_H\\Rishabh_9"", ""source_start"": 1114.99, ""source_end"": 1140.64}, ""L"": {""missing"": false, ""coverage_fraction"": 0.7291504286827748, ""gaps_over_100ms"": 2, ""repeated_reversed_timestamps"": 0, ""excluded_timestamp_outliers"": 0, ""invalid_rows"": 6, ""excluded_source_value_indices"": [], ""source"": ""dataset\\Sub06_H\\Rishabh_9L"", ""source_start"": 2072.09, ""source_end"": 2097.7400000000002}, ""R"": {""missing"": false, ""coverage_fraction"": 1.0, ""gaps_over_100ms"": 0, ""repeated_reversed_timestamps"": 0, ""excluded_timestamp_outliers"": 0, ""invalid_rows"": 2, ""excluded_source_value_indices"": [], ""source"": ""dataset\\Sub06_H\\Rishabh_9R"", ""source_start"": 2082.46, ""source_end"": 2108.11}}",Rishabh_9,L,0,segmented_data\Rishabh_9\trial_01_r_segmented.csv,"QS-GI-SSSW-SLT-SSLW-GT; short-to-long requested, not verified",R,11.03,9.81,model-assisted provisional six-phase fit,0.3181,weak/ambiguous pattern evidence,1,model_completed
13.7,7.77,start trigger to FMG file/epoch end,True,36.82,0,All events provisional; pressure extrema are not heel-strike labels; SLT timing ambiguous; reconstructed values can affect boundaries; absent phases are not invented; No end trigger: window ends at observed FMG file/epoch end; ending may be incomplete,4.71,17.99,13812,12,12,4.2,6,Rishabh_10/trial_01_l_complete.png,"{""F"": {""missing"": false, ""coverage_fraction"": 0.8254140646212327, ""gaps_over_100ms"": 15, ""repeated_reversed_timestamps"": 183, ""excluded_timestamp_outliers"": 0, ""invalid_rows"": 35, ""excluded_source_value_indices"": [], ""source"": ""dataset\\Sub06_H\\Rishabh_10"", ""source_start"": 1193.92, ""source_end"": 1230.74}, ""L"": {""missing"": false, ""coverage_fraction"": 0.6310073309801792, ""gaps_over_100ms"": 4, ""repeated_reversed_timestamps"": 0, ""excluded_timestamp_outliers"": 0, ""invalid_rows"": 8, ""excluded_source_value_indices"": [], ""source"": ""dataset\\Sub06_H\\Rishabh_10L"", ""source_start"": 2151.03, ""source_end"": 2187.8500000000004}, ""R"": {""missing"": false, ""coverage_fraction"": 0.8905783328808037, ""gaps_over_100ms"": 4, ""repeated_reversed_timestamps"": 0, ""excluded_timestamp_outliers"": 0, ""invalid_rows"": 8, ""excluded_source_value_indices"": [], ""source"": ""dataset\\Sub06_H\\Rishabh_10R"", ""source_start"": 2161.38, ""source_end"": 2198.2}}",Rishabh_10,L,0,segmented_data\Rishabh_10\trial_01_l_segmented.csv,"QS-GI-SSSW-SLT-SSLW-GT; short-to-long requested, not verified",L,8.98,7.77,model-assisted provisional six-phase fit,0.2725,weak/ambiguous pattern evidence,1,model_completed
13.7,7.77,start trigger to FMG file/epoch end,True,36.82,0,All events provisional; pressure extrema are not heel-strike labels; SLT timing ambiguous; reconstructed values can affect boundaries; absent phases are not invented; No end trigger: window ends at observed FMG file/epoch end; ending may be incomplete,4.71,17.99,13812,12,12,4.2,6,Rishabh_10/trial_01_r_complete.png,"{""F"": {""missing"": false, ""coverage_fraction"": 0.8254140646212327, ""gaps_over_100ms"": 15, ""repeated_reversed_timestamps"": 183, ""excluded_timestamp_outliers"": 0, ""invalid_rows"": 35, ""excluded_source_value_indices"": [], ""source"": ""dataset\\Sub06_H\\Rishabh_10"", ""source_start"": 1193.92, ""source_end"": 1230.74}, ""L"": {""missing"": false, ""coverage_fraction"": 0.6310073309801792, ""gaps_over_100ms"": 4, ""repeated_reversed_timestamps"": 0, ""excluded_timestamp_outliers"": 0, ""invalid_rows"": 8, ""excluded_source_value_indices"": [], ""source"": ""dataset\\Sub06_H\\Rishabh_10L"", ""source_start"": 2151.03, ""source_end"": 2187.8500000000004}, ""R"": {""missing"": false, ""coverage_fraction"": 0.8905783328808037, ""gaps_over_100ms"": 4, ""repeated_reversed_timestamps"": 0, ""excluded_timestamp_outliers"": 0, ""invalid_rows"": 8, ""excluded_source_value_indices"": [], ""source"": ""dataset\\Sub06_H\\Rishabh_10R"", ""source_start"": 2161.38, ""source_end"": 2198.2}}",Rishabh_10,L,0,segmented_data\Rishabh_10\trial_01_r_segmented.csv,"QS-GI-SSSW-SLT-SSLW-GT; short-to-long requested, not verified",R,8.98,7.77,model-assisted provisional six-phase fit,0.2725,weak/ambiguous pattern evidence,1,model_completed
11.37,8.84,start trigger to FMG file/epoch end,True,31.470000000000002,0,All events provisional; pressure extrema are not heel-strike labels; reconstructed values can affect boundaries; absent phases are not invented; L start inferred from cross-record trigger clock calibration; No end trigger: window ends at observed FMG file/epoch end; ending may be incomplete,3.11,15.57,8030,12,11,2.14,6,Rishabh_11/trial_01_l_complete.png,"{""F"": {""missing"": false, ""coverage_fraction"": 0.883418043202033, ""gaps_over_100ms"": 5, ""repeated_reversed_timestamps"": 168, ""excluded_timestamp_outliers"": 0, ""invalid_rows"": 7, ""excluded_source_value_indices"": [], ""source"": ""dataset\\Sub06_H\\Rishabh_11"", ""source_start"": 1370.35, ""source_end"": 1401.82}, ""L"": {""missing"": false, ""coverage_fraction"": 0.6575603557814486, ""gaps_over_100ms"": 4, ""repeated_reversed_timestamps"": 0, ""excluded_timestamp_outliers"": 0, ""invalid_rows"": 9, ""excluded_source_value_indices"": [], ""source"": ""dataset\\Sub06_H\\Rishabh_11L"", ""source_start"": 2327.4500000000003, ""source_end"": 2358.92}, ""R"": {""missing"": false, ""coverage_fraction"": 0.9996823379923762, ""gaps_over_100ms"": 0, ""repeated_reversed_timestamps"": 0, ""excluded_timestamp_outliers"": 0, ""invalid_rows"": 4, ""excluded_source_value_indices"": [], ""source"": ""dataset\\Sub06_H\\Rishabh_11R"", ""source_start"": 2337.81, ""source_end"": 2369.2799999999997}}",Rishabh_11,L,0,segmented_data\Rishabh_11\trial_01_l_segmented.csv,"QS-GI-SSSW-SLT-SSLW-GT; short-to-long requested, not verified",L,10.33,8.84,model-assisted provisional six-phase fit,0.3294,moderate pattern evidence,1,model_completed
11.37,8.84,start trigger to FMG file/epoch end,True,31.470000000000002,0,All events provisional; pressure extrema are not heel-strike labels; reconstructed values can affect boundaries; absent phases are not invented; L start inferred from cross-record trigger clock calibration; No end trigger: window ends at observed FMG file/epoch end; ending may be incomplete,3.11,15.57,8030,12,11,2.14,6,Rishabh_11/trial_01_r_complete.png,"{""F"": {""missing"": false, ""coverage_fraction"": 0.883418043202033, ""gaps_over_100ms"": 5, ""repeated_reversed_timestamps"": 168, ""excluded_timestamp_outliers"": 0, ""invalid_rows"": 7, ""excluded_source_value_indices"": [], ""source"": ""dataset\\Sub06_H\\Rishabh_11"", ""source_start"": 1370.35, ""source_end"": 1401.82}, ""L"": {""missing"": false, ""coverage_fraction"": 0.6575603557814486, ""gaps_over_100ms"": 4, ""repeated_reversed_timestamps"": 0, ""excluded_timestamp_outliers"": 0, ""invalid_rows"": 9, ""excluded_source_value_indices"": [], ""source"": ""dataset\\Sub06_H\\Rishabh_11L"", ""source_start"": 2327.4500000000003, ""source_end"": 2358.92}, ""R"": {""missing"": false, ""coverage_fraction"": 0.9996823379923762, ""gaps_over_100ms"": 0, ""repeated_reversed_timestamps"": 0, ""excluded_timestamp_outliers"": 0, ""invalid_rows"": 4, ""excluded_source_value_indices"": [], ""source"": ""dataset\\Sub06_H\\Rishabh_11R"", ""source_start"": 2337.81, ""source_end"": 2369.2799999999997}}",Rishabh_11,L,0,segmented_data\Rishabh_11\trial_01_r_segmented.csv,"QS-GI-SSSW-SLT-SSLW-GT; short-to-long requested, not verified",R,10.33,8.84,model-assisted provisional six-phase fit,0.3294,moderate pattern evidence,1,model_completed
12.55,5.27,start trigger to FMG file/epoch end,True,29.41,0,All events provisional; pressure extrema are not heel-strike labels; SLT timing ambiguous; reconstructed values can affect boundaries; absent phases are not invented; No end trigger: window ends at observed FMG file/epoch end; ending may be incomplete,3.2,16.62,5238,13,12,2.89,6,Rishabh_12/trial_01_l_complete.png,"{""F"": {""missing"": false, ""coverage_fraction"": 0.9367777022433719, ""gaps_over_100ms"": 5, ""repeated_reversed_timestamps"": 150, ""excluded_timestamp_outliers"": 0, ""invalid_rows"": 53, ""excluded_source_value_indices"": [], ""source"": ""dataset\\Sub06_H\\Rishabh_12"", ""source_start"": 1473.22, ""source_end"": 1502.63}, ""L"": {""missing"": false, ""coverage_fraction"": 0.6203263086335826, ""gaps_over_100ms"": 2, ""repeated_reversed_timestamps"": 0, ""excluded_timestamp_outliers"": 0, ""invalid_rows"": 7, ""excluded_source_value_indices"": [], ""source"": ""dataset\\Sub06_H\\Rishabh_12L"", ""source_start"": 2430.14, ""source_end"": 2459.55}, ""R"": {""missing"": false, ""coverage_fraction"": 0.9952413324269205, ""gaps_over_100ms"": 1, ""repeated_reversed_timestamps"": 0, ""excluded_timestamp_outliers"": 0, ""invalid_rows"": 3, ""excluded_source_value_indices"": [], ""source"": ""dataset\\Sub06_H\\Rishabh_12R"", ""source_start"": 2440.51, ""source_end"": 2469.92}}",Rishabh_12,L,0,segmented_data\Rishabh_12\trial_01_l_segmented.csv,"QS-GI-SSSW-SLT-SSLW-GT; short-to-long requested, not verified",L,11.38,10.28,model-assisted provisional six-phase fit,0.2652,weak/ambiguous pattern evidence,1,model_completed
12.55,5.27,start trigger to FMG file/epoch end,True,29.41,0,All events provisional; pressure extrema are not heel-strike labels; SLT timing ambiguous; reconstructed values can affect boundaries; absent phases are not invented; No end trigger: window ends at observed FMG file/epoch end; ending may be incomplete,3.2,16.62,5238,13,12,2.89,6,Rishabh_12/trial_01_r_complete.png,"{""F"": {""missing"": false, ""coverage_fraction"": 0.9367777022433719, ""gaps_over_100ms"": 5, ""repeated_reversed_timestamps"": 150, ""excluded_timestamp_outliers"": 0, ""invalid_rows"": 53, ""excluded_source_value_indices"": [], ""source"": ""dataset\\Sub06_H\\Rishabh_12"", ""source_start"": 1473.22, ""source_end"": 1502.63}, ""L"": {""missing"": false, ""coverage_fraction"": 0.6203263086335826, ""gaps_over_100ms"": 2, ""repeated_reversed_timestamps"": 0, ""excluded_timestamp_outliers"": 0, ""invalid_rows"": 7, ""excluded_source_value_indices"": [], ""source"": ""dataset\\Sub06_H\\Rishabh_12L"", ""source_start"": 2430.14, ""source_end"": 2459.55}, ""R"": {""missing"": false, ""coverage_fraction"": 0.9952413324269205, ""gaps_over_100ms"": 1, ""repeated_reversed_timestamps"": 0, ""excluded_timestamp_outliers"": 0, ""invalid_rows"": 3, ""excluded_source_value_indices"": [], ""source"": ""dataset\\Sub06_H\\Rishabh_12R"", ""source_start"": 2440.51, ""source_end"": 2469.92}}",Rishabh_12,L,0,segmented_data\Rishabh_12\trial_01_r_segmented.csv,"QS-GI-SSSW-SLT-SSLW-GT; short-to-long requested, not verified",R,11.38,10.28,model-assisted provisional six-phase fit,0.2652,weak/ambiguous pattern evidence,1,model_completed
14.5,10.76,start trigger to FMG file/epoch end,True,26.82,0,All events provisional; pressure extrema are not heel-strike labels; reconstructed values can affect boundaries; absent phases are not invented; No end trigger: window ends at observed FMG file/epoch end; ending may be incomplete,4.14,17.46,6972,12,12,3.67,6,Rishabh_13/trial_01_l_complete.png,"{""F"": {""missing"": false, ""coverage_fraction"": 0.8609765188222139, ""gaps_over_100ms"": 10, ""repeated_reversed_timestamps"": 148, ""excluded_timestamp_outliers"": 0, ""invalid_rows"": 26, ""excluded_source_value_indices"": [], ""source"": ""dataset\\Sub06_H\\Rishabh_13"", ""source_start"": 1832.25, ""source_end"": 1859.07}, ""L"": {""missing"": false, ""coverage_fraction"": 0.8128960119269475, ""gaps_over_100ms"": 0, ""repeated_reversed_timestamps"": 0, ""excluded_timestamp_outliers"": 0, ""invalid_rows"": 6, ""excluded_source_value_indices"": [], ""source"": ""dataset\\Sub06_H\\Rishabh_13L"", ""source_start"": 2789.35, ""source_end"": 2816.17}, ""R"": {""missing"": false, ""coverage_fraction"": 1.0, ""gaps_over_100ms"": 0, ""repeated_reversed_timestamps"": 0, ""excluded_timestamp_outliers"": 0, ""invalid_rows"": 5, ""excluded_source_value_indices"": [], ""source"": ""dataset\\Sub06_H\\Rishabh_13R"", ""source_start"": 2799.72, ""source_end"": 2826.54}}",Rishabh_13,L,0,segmented_data\Rishabh_13\trial_01_l_segmented.csv,"QS-GI-SSSW-SLT-SSLW-GT; short-to-long requested, not verified",L,13.5,11.92,model-assisted provisional six-phase fit,0.3152,moderate pattern evidence,1,model_completed
14.5,10.76,start trigger to FMG file/epoch end,True,26.82,0,All events provisional; pressure extrema are not heel-strike labels; reconstructed values can affect boundaries; absent phases are not invented; No end trigger: window ends at observed FMG file/epoch end; ending may be incomplete,4.14,17.46,6972,12,12,3.67,6,Rishabh_13/trial_01_r_complete.png,"{""F"": {""missing"": false, ""coverage_fraction"": 0.8609765188222139, ""gaps_over_100ms"": 10, ""repeated_reversed_timestamps"": 148, ""excluded_timestamp_outliers"": 0, ""invalid_rows"": 26, ""excluded_source_value_indices"": [], ""source"": ""dataset\\Sub06_H\\Rishabh_13"", ""source_start"": 1832.25, ""source_end"": 1859.07}, ""L"": {""missing"": false, ""coverage_fraction"": 0.8128960119269475, ""gaps_over_100ms"": 0, ""repeated_reversed_timestamps"": 0, ""excluded_timestamp_outliers"": 0, ""invalid_rows"": 6, ""excluded_source_value_indices"": [], ""source"": ""dataset\\Sub06_H\\Rishabh_13L"", ""source_start"": 2789.35, ""source_end"": 2816.17}, ""R"": {""missing"": false, ""coverage_fraction"": 1.0, ""gaps_over_100ms"": 0, ""repeated_reversed_timestamps"": 0, ""excluded_timestamp_outliers"": 0, ""invalid_rows"": 5, ""excluded_source_value_indices"": [], ""source"": ""dataset\\Sub06_H\\Rishabh_13R"", ""source_start"": 2799.72, ""source_end"": 2826.54}}",Rishabh_13,L,0,segmented_data\Rishabh_13\trial_01_r_segmented.csv,"QS-GI-SSSW-SLT-SSLW-GT; short-to-long requested, not verified",R,13.5,11.92,model-assisted provisional six-phase fit,0.3152,moderate pattern evidence,1,model_completed
